CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
587	642	12	0.8372	-14.016
642	652	12	0.7197	14.052
642	657	12	0.7205	-14.016
642	704	12	0.8474	-28.031
642	749	12	0.8253	-56.063
533	541	12	0.7181	-28.031
541	554	12	0.7472	-15.019
541	587	12	0.8002	-28.031
541	652	12	0.7138	-27.995
541	704	12	0.82	-70.078
541	749	12	0.7719	-98.110
533	587	12	0.7769	-56.063
533	704	12	0.7039	-98.109
533	749	12	0.7005	-126.141
554	749	12	0.7717	-83.091
587	749	12	0.8137	-70.078
704	749	12	0.7906	-28.031
560	657	12	0.7159	-28.031
572	657	12	0.7575	-28.031
657	704	12	0.719	-14.016
554	587	12	0.8219	-13.013
587	652	12	0.7093	0.036
587	704	12	0.8212	-42.047
560	572	12	0.7686	0.000
572	652	12	0.8441	0.036
572	704	12	0.7819	-42.047
554	704	12	0.8029	-55.060
560	704	12	0.7145	-42.047
646	671	13	0.9445	-0.000
663	671	13	0.9406	-0.000
671	688	13	0.911	0.000
593	1007	13	0.9027	-238.230
619	1007	13	0.8345	-283.288
628	1007	13	0.9013	-238.230
645	1007	13	0.9041	-238.230
661	1007	13	0.9114	-238.230
695	1007	13	0.9135	-196.219
1007	1029	13	0.9425	-28.031
599	634	13	0.836	-24.999
599	871	13	0.8206	-24.999
695	1029	13	0.8827	-224.251
593	661	13	0.9677	0.000
596	661	13	0.9413	-14.016
610	661	13	0.9381	0.000
622	661	13	0.9503	-2.015
628	661	13	0.9648	-0.000
635	661	13	0.9543	386.174
638	661	13	0.9724	-14.016
645	661	13	0.9384	-0.000
661	1029	13	0.9081	-266.261
568	871	13	0.8964	-116.063
594	871	13	0.8808	-116.063
609	871	13	0.8844	-116.063
619	871	13	0.9048	-116.063
630	871	13	0.8794	-134.073
634	871	13	0.9516	0.000
646	871	13	0.9123	-116.063
663	871	13	0.9036	-116.063
688	871	13	0.8686	-116.063
568	609	13	0.9308	-0.000
594	609	13	0.939	-0.000
609	619	13	0.9678	-0.000
609	630	13	0.9229	18.010
609	634	13	0.9058	-116.063
609	646	13	0.9587	0.000
609	663	13	0.9597	0.000
609	1010	13	0.8817	-255.257
609	1030	13	0.8539	-283.288
568	594	13	0.9301	-0.000
594	619	13	0.9449	-0.000
594	630	13	0.9193	18.010
594	634	13	0.896	-116.063
594	646	13	0.9458	0.000
594	663	13	0.944	0.000
568	634	13	0.8972	-116.063
619	634	13	0.9156	-116.063
630	634	13	0.895	-134.073
634	646	13	0.9219	116.063
634	663	13	0.9149	116.063
634	688	13	0.8858	116.063
593	596	13	0.9235	14.016
595	596	13	0.8817	-14.015
596	610	13	0.93	-14.016
596	620	13	0.8841	14.016
596	622	13	0.9318	-12.000
596	628	13	0.9424	-14.016
596	635	13	0.9183	-400.189
596	638	13	0.9364	0.000
596	645	13	0.9198	-14.016
593	622	13	0.9571	2.015
595	622	13	0.8821	-26.016
610	622	13	0.9084	2.015
620	622	13	0.8601	-26.016
622	628	13	0.9339	-2.015
622	635	13	0.9078	-388.189
622	638	13	0.9311	12.000
622	645	13	0.9535	-2.015
593	1029	13	0.8899	-266.261
619	1029	13	0.8339	-311.319
628	1029	13	0.9107	-266.261
630	1029	13	0.8426	-329.330
645	1029	13	0.8775	-266.261
593	645	13	0.9236	0.000
610	645	13	0.9075	0.000
628	645	13	0.9132	0.000
635	645	13	0.9023	386.174
638	645	13	0.926	-14.016
568	619	13	0.9416	-0.000
568	630	13	0.9052	18.010
568	646	13	0.9406	0.000
568	663	13	0.9419	0.000
568	1010	13	0.8698	-255.257
568	1030	13	0.8519	-283.288
630	1010	13	0.8821	-273.267
646	1010	13	0.8678	-255.257
663	1010	13	0.8703	-255.257
619	646	13	0.9807	0.000
630	646	13	0.9317	-18.010
646	663	13	0.9869	-0.000
593	638	13	0.9538	14.016
595	638	13	0.8841	-14.015
610	638	13	0.9483	14.016
620	638	13	0.8739	-14.016
628	638	13	0.9689	14.016
635	638	13	0.9604	400.189
595	620	13	0.9097	0.000
610	620	13	0.8767	28.031
688	1030	13	0.8342	-283.288
619	663	13	0.9817	0.000
630	663	13	0.9302	-18.010
593	635	13	0.9282	-386.174
610	635	13	0.9222	-386.174
628	635	13	0.9565	-386.174
619	630	13	0.9393	18.011
593	610	13	0.9276	0.000
595	610	13	0.8586	-28.031
610	628	13	0.9307	0.000
593	628	13	0.942	0.000
10	559	14	0.9656	0.000
698	727	15	0.7324	-2.016
8	873	16	0.939	0.000
170	873	16	0.9975	0.000
694	873	16	0.9541	-0.000
794	873	16	0.9809	0.000
820	873	16	0.9805	0.000
873	877	16	0.9636	-1.995
873	954	16	0.985	-1.995
873	958	16	0.9796	0.000
873	962	16	0.9829	-1.995
873	968	16	0.9817	0.000
637	668	16	0.9741	0.000
637	681	16	0.9762	0.000
637	694	16	0.9716	0.000
170	954	16	0.9651	-1.995
694	954	16	0.9505	-1.995
794	954	16	0.9826	-1.995
820	954	16	0.9835	-1.995
856	954	16	0.9442	-1.995
877	954	16	0.9699	0.000
954	958	16	0.9831	1.995
954	962	16	0.9746	0.000
954	968	16	0.9715	1.995
170	877	16	0.9582	-1.995
794	877	16	0.9549	-1.995
820	877	16	0.9824	-1.995
877	958	16	0.9857	1.995
877	962	16	0.9669	0.000
877	968	16	0.9854	1.995
8	962	16	0.9415	-1.995
170	962	16	0.9813	-1.995
694	962	16	0.9507	-1.995
794	962	16	0.9808	-1.995
820	962	16	0.9813	-1.995
958	962	16	0.9809	-1.995
962	968	16	0.9683	1.995
8	170	16	0.9477	-0.000
170	694	16	0.964	0.000
170	794	16	0.9832	0.000
170	820	16	0.9819	0.000
170	958	16	0.9796	0.000
170	968	16	0.975	0.000
8	668	16	0.9467	0.000
8	694	16	0.9472	0.000
8	820	16	0.9621	0.000
8	856	16	0.9458	0.000
8	958	16	0.9608	0.000
668	681	16	0.9561	0.000
681	694	16	0.96	0.000
681	794	16	0.9546	-0.000
681	856	16	0.9203	0.000
668	856	16	0.9432	0.000
694	794	16	0.9673	-0.000
694	820	16	0.9562	-0.000
694	958	16	0.95	0.000
794	820	16	0.9809	0.000
794	958	16	0.9785	0.000
794	968	16	0.9567	0.000
820	968	16	0.982	0.000
958	968	16	0.9848	0.000
820	958	16	0.9996	0.000
289	342	17	0.7517	-166.101
304	342	17	0.7553	-111.068
322	342	17	0.7455	-55.533
323	342	17	0.7083	-55.033
289	323	17	0.7959	-111.068
304	323	17	0.7124	-56.035
322	323	17	0.7245	-0.501
289	322	17	0.7524	-110.568
304	322	17	0.7953	-55.534
289	304	17	0.7631	-55.033
757	838	18	0.8237	0.000
833	838	18	0.7634	74.019
838	931	18	0.8561	0.000
757	833	18	0.7031	-74.019
757	931	18	0.8395	0.000
833	931	18	0.7975	74.019
159	167	19	0.979	0.000
159	176	19	0.9622	0.000
159	189	19	0.984	0.000
159	197	19	0.9689	0.000
159	206	19	0.9989	0.000
44	167	19	0.9218	-0.471
155	167	19	0.8044	15.503
167	176	19	0.9825	0.000
167	189	19	0.9859	0.000
167	197	19	0.974	0.000
167	206	19	0.9823	0.000
176	189	19	0.9838	0.000
189	197	19	0.9852	0.000
189	206	19	0.9858	0.000
44	176	19	0.9184	-0.471
176	197	19	0.9823	0.000
176	206	19	0.9681	0.000
197	206	19	0.9706	0.000
44	45	19	0.86	-15.974
268	275	20	0.7998	-55.534
275	284	20	0.7681	-55.534
712	803	21	0.7353	-15.995
776	803	21	0.7855	0.000
712	776	21	0.7217	-15.995
887	904	22	0.8946	0.000
108	194	24	0.755	-0.132
932	978	25	0.8113	-74.019
932	997	25	0.7451	-148.038
932	1013	25	0.7432	-222.056
932	1033	25	0.7414	-296.075
978	1013	25	0.8751	-148.038
997	1013	25	0.8718	-74.019
1013	1033	25	0.855	-74.019
978	997	25	0.8796	-74.019
997	1033	25	0.8431	-148.037
978	1033	25	0.8324	-222.056
1004	1026	26	0.7985	-28.031
625	649	27	0.9086	0.000
590	618	27	0.7984	19.031
590	639	27	0.8988	-0.000
618	625	27	0.7777	-368.149
618	639	27	0.8353	-19.031
428	477	28	0.8522	-0.000
441	477	28	0.85	-45.058
470	477	28	0.8236	-28.031
475	477	28	0.8628	-45.058
477	499	28	0.8528	45.058
477	512	28	0.934	0.000
477	513	28	0.7869	45.058
477	520	28	0.8558	45.058
477	589	28	0.7509	63.068
477	621	28	0.7558	63.068
428	470	28	0.7767	28.031
441	470	28	0.8808	-17.027
470	475	28	0.9008	17.027
470	499	28	0.8876	17.027
470	512	28	0.8658	-28.031
470	513	28	0.8475	17.027
470	520	28	0.8935	17.027
470	589	28	0.7589	35.037
470	621	28	0.7744	35.037
428	441	28	0.7461	45.058
428	475	28	0.749	45.058
428	499	28	0.732	45.058
428	512	28	0.8381	0.000
428	520	28	0.7319	45.058
441	475	28	0.9465	0.000
441	499	28	0.9401	0.000
441	512	28	0.8548	-45.058
441	513	28	0.849	0.000
441	520	28	0.9589	0.000
441	589	28	0.7933	18.011
441	621	28	0.8004	18.011
475	621	28	0.8677	18.011
499	621	28	0.874	18.011
512	621	28	0.7352	63.068
513	621	28	0.8301	18.010
520	621	28	0.8534	18.010
589	621	28	0.9784	-0.000
475	499	28	0.9887	0.000
475	512	28	0.8654	-45.058
475	513	28	0.8931	0.000
475	520	28	0.9794	0.000
475	589	28	0.8538	18.011
499	512	28	0.8526	-45.058
499	513	28	0.8887	0.000
499	520	28	0.9748	0.000
499	589	28	0.8564	18.011
512	520	28	0.8567	45.058
513	520	28	0.8895	0.000
520	589	28	0.8416	18.011
512	513	28	0.811	45.058
512	589	28	0.7203	63.068
513	589	28	0.7992	18.011
521	536	29	0.855	-28.031
714	745	30	0.709	-2.016
464	497	31	0.9966	0.000
464	519	31	0.9833	0.000
464	617	31	0.9973	0.000
519	556	31	0.8171	-41.974
497	519	31	0.9871	-0.000
497	617	31	0.9944	0.000
519	617	31	0.9834	0.000
33	141	32	0.9119	-0.000
135	138	32	0.7036	-15.975
138	154	32	0.9978	-0.000
138	164	32	0.9649	-0.000
154	164	32	0.9659	0.000
135	141	32	0.7227	-7.989
135	146	32	0.9738	0.000
135	154	32	0.7112	-15.975
288	298	33	0.7701	-55.033
251	253	33	0.8055	-55.534
251	257	33	0.7034	-401.255
253	262	33	0.7987	-55.534
253	264	33	0.8162	-456.790
253	269	33	0.7223	-111.069
262	271	33	0.7563	9.005
271	281	33	0.7523	-55.534
278	288	33	0.7314	8.504
281	288	33	0.7481	-56.036
288	301	33	0.7117	-743.967
262	269	33	0.8426	-55.534
262	281	33	0.7458	-46.529
269	278	33	0.747	-55.534
278	285	33	0.7265	-55.534
278	296	33	0.7311	-111.069
278	301	33	0.7136	-735.464
269	281	33	0.8096	9.005
285	301	33	0.7133	-679.930
177	180	34	0.9335	0.000
895	898	35	1.0	0.009
795	930	36	0.8133	0.000
821	930	36	0.8397	0.000
843	930	36	0.8228	0.000
853	930	36	0.8255	-0.000
874	930	36	0.8286	-0.000
910	930	36	0.7919	-0.000
930	937	36	0.8208	0.000
930	949	36	0.8468	-0.000
795	853	36	0.83	0.000
821	853	36	0.8356	0.000
843	853	36	0.8449	0.000
853	874	36	0.8767	0.000
853	910	36	0.8111	0.000
853	937	36	0.7912	-0.000
853	949	36	0.8265	-0.000
795	937	36	0.7781	0.000
821	937	36	0.7833	0.000
843	937	36	0.7997	0.000
874	937	36	0.8181	-0.000
910	937	36	0.7786	-0.000
937	949	36	0.8171	-0.000
795	949	36	0.8482	0.000
821	949	36	0.8371	-0.000
843	949	36	0.8233	-0.000
874	949	36	0.8666	-0.000
910	949	36	0.8096	-0.000
795	821	36	0.8388	0.000
821	843	36	0.8503	0.000
821	874	36	0.8559	0.000
821	910	36	0.8394	0.000
795	843	36	0.8546	0.000
795	874	36	0.8718	0.000
795	910	36	0.8357	0.000
843	874	36	0.863	0.000
874	910	36	0.8479	0.000
843	910	36	0.8208	0.000
991	1005	37	0.8669	162.053
994	1005	37	0.7522	-28.031
547	561	38	0.9481	0.000
561	612	38	0.7537	63.971
547	612	38	0.7695	63.971
504	529	39	0.9853	-0.000
529	551	39	0.9189	-0.000
504	551	39	0.9158	-0.000
964	982	40	0.9637	0.000
982	985	40	0.9649	0.000
982	986	40	0.9679	0.000
964	985	40	0.969	0.000
985	986	40	0.9706	0.000
964	986	40	0.9698	0.000
13	24	41	0.8432	-0.012
148	168	43	0.856	-0.000
168	198	43	0.7165	182.079
35	191	43	0.8633	-0.000
191	198	43	0.9397	0.000
191	200	43	0.9711	0.000
191	474	43	0.7597	-116.063
191	493	43	0.74	-116.063
35	200	43	0.8672	-0.000
198	200	43	0.938	0.000
200	474	43	0.7705	-116.063
200	493	43	0.7469	-116.063
474	633	43	0.7749	-116.062
35	198	43	0.8754	-0.000
35	474	43	0.7167	-116.063
35	493	43	0.726	-116.063
198	493	43	0.7363	-116.063
474	493	43	0.8617	0.000
198	474	43	0.7526	-116.063
797	897	47	0.8454	-28.209
797	900	47	0.7441	-29.210
878	897	47	0.8339	0.825
878	900	47	0.8393	-0.176
880	900	47	0.805	0.827
878	880	47	0.7575	-1.003
471	494	48	0.856	0.000
691	768	49	0.8369	-29.034
691	806	49	0.8796	-42.047
691	813	49	0.8474	-42.047
691	848	49	0.7351	-57.066
691	854	49	0.7928	-57.065
691	913	49	0.8709	-70.078
691	915	49	0.81	-71.081
691	928	49	0.8653	-70.078
768	913	49	0.8694	-41.044
806	913	49	0.8851	-28.031
813	913	49	0.843	-28.031
848	913	49	0.7412	-13.013
854	913	49	0.8003	-13.013
867	913	49	0.8292	-2.016
913	915	49	0.838	-1.003
913	928	49	0.9054	0.000
768	854	49	0.9479	-28.031
806	854	49	0.8174	-15.018
813	854	49	0.8138	-15.018
848	854	49	0.8824	0.000
854	857	49	0.8053	-1.003
854	915	49	0.9575	-14.016
854	928	49	0.815	-13.013
854	950	49	0.7765	-28.031
768	928	49	0.8657	-41.044
806	928	49	0.9273	-28.031
813	928	49	0.8929	-28.031
848	928	49	0.7544	-13.012
867	928	49	0.7751	-2.016
915	928	49	0.8006	1.003
928	987	49	0.7433	-42.047
806	867	49	0.8265	-26.016
813	867	49	0.8304	-26.016
768	857	49	0.7915	-29.034
848	857	49	0.77	-1.003
857	915	49	0.7135	-13.013
857	950	49	0.7235	-27.028
768	813	49	0.8338	-13.013
806	813	49	0.9329	-0.000
813	848	49	0.7256	-15.019
813	915	49	0.8212	-29.035
813	987	49	0.7773	-70.078
768	806	49	0.8373	-13.012
806	848	49	0.7213	-15.019
806	915	49	0.8295	-29.035
806	987	49	0.7668	-70.078
768	915	49	0.9505	-42.047
848	915	49	0.8636	-14.016
915	950	49	0.7556	-14.015
768	848	49	0.8629	-28.031
768	950	49	0.7458	-56.062
848	950	49	0.8123	-28.031
942	950	49	0.7987	0.000
128	132	50	0.8441	1.003
130	132	50	0.7482	-18.011
100	101	51	1.0	-0.004
912	952	52	0.9344	0.000
912	984	52	0.9577	0.000
912	1020	52	0.9336	1.998
952	984	52	0.9304	0.000
984	1020	52	0.9227	1.998
473	502	53	0.7696	0.000
286	309	54	0.8719	-44.026
309	796	54	0.7147	-256.240
914	922	55	0.7185	1.032
93	104	56	0.8642	-39.007
576	582	58	0.9226	-14.016
577	582	58	0.9208	-2.016
576	577	58	0.8907	-12.000
1023	1025	59	0.7832	-45.058
753	1023	59	0.8028	-168.188
115	116	60	0.7718	-27.995
218	231	62	0.9063	0.000
134	151	63	0.9502	0.000
241	256	64	0.7732	-111.068
241	265	64	0.7174	-222.136
256	265	64	0.7136	-111.068
76	81	66	1.0	0.002
229	236	67	0.94	0.000
500	518	68	0.8251	0.104
169	202	69	0.8723	0.000
202	209	69	0.8785	0.000
202	213	69	0.8735	0.000
169	209	69	0.8414	0.000
169	211	69	0.7038	42.047
169	213	69	0.8642	0.000
209	213	69	0.8768	0.000
211	213	69	0.7049	-42.047
209	211	69	0.7311	42.047
217	232	70	0.8651	-44.026
66	163	71	0.9159	-0.000
163	172	71	0.94	0.000
163	181	71	0.9359	0.000
163	192	71	0.9372	0.000
163	204	71	0.9253	0.000
66	204	71	0.8695	-0.000
172	204	71	0.9784	0.000
181	204	71	0.9772	0.000
192	204	71	0.9718	0.000
66	192	71	0.881	-0.000
172	192	71	0.9784	0.000
181	192	71	0.9911	0.000
66	181	71	0.871	-0.000
172	181	71	0.9876	0.000
66	172	71	0.8627	-0.000
1003	1016	72	0.8583	0.000
14	19	73	0.8023	1.003
14	133	73	0.7942	1.003
19	133	73	0.9808	0.000
508	509	74	0.9509	-1.008
779	799	75	0.982	0.000
30	127	77	0.7858	21.521
40	127	77	0.7114	-6.489
124	127	77	0.7691	21.521
127	136	77	0.7231	6.489
127	143	77	0.7898	-21.521
127	161	77	0.769	-21.521
30	40	77	0.7541	28.010
30	124	77	0.9557	-0.000
30	136	77	0.7583	28.010
30	143	77	0.9741	-0.000
30	161	77	0.9751	-0.000
40	124	77	0.7261	-28.010
40	136	77	0.985	-0.000
40	143	77	0.7631	-28.010
40	161	77	0.7284	-28.010
124	136	77	0.7407	28.010
124	143	77	0.94	0.000
124	161	77	0.959	-0.000
136	143	77	0.7685	-28.010
136	161	77	0.7331	-28.010
143	161	77	0.966	-0.000
963	966	78	0.9941	0.000
579	580	79	0.8956	17.027
578	579	79	0.8214	1.003
525	526	80	0.7754	-18.011
526	538	80	0.7948	-28.031
526	565	80	0.7998	-56.063
538	565	80	0.7707	-28.031
679	715	81	0.7959	-28.031
676	679	81	0.7759	-45.058
781	785	82	0.7333	44.026
785	787	82	0.7731	44.026
786	787	82	0.7049	-88.053
787	788	82	0.7815	44.026
785	788	82	0.7446	88.053
786	788	82	0.7479	-44.026
224	240	83	0.7051	-0.000
573	616	84	0.7511	-14.016
588	616	84	0.7451	-14.016
605	616	84	0.7951	-40.031
573	588	84	0.809	-0.000
573	605	84	0.7628	26.016
588	605	84	0.7458	26.016
632	636	85	0.8228	-390.195
720	807	86	0.8293	-28.031
228	237	88	0.9833	0.000
995	1037	89	0.7025	37.730
528	537	90	0.9431	-28.031
528	558	90	0.9435	-56.063
537	558	90	0.9104	-28.031
918	975	91	0.8928	-28.031
921	975	91	0.7874	-46.042
974	975	91	0.7896	-18.011
918	974	91	0.7281	-10.021
921	974	91	0.9291	-28.031
918	921	91	0.8343	18.011
121	173	92	0.7506	-0.000
881	882	94	0.8382	-46.006
882	889	94	0.7402	-1.996
140	174	95	0.9817	-0.000
686	841	96	0.7654	-10.021
137	152	97	0.9727	-0.000
778	801	98	0.9976	-0.000
468	739	99	0.9887	0.000
248	331	100	0.7186	-237.158
